file,offset,japanese_text,english_text,confidence,source_section,priority,translation_status,translation_timestamp
romfs/fe/tuto_013.rtz,0x2C91,飫㾷㰳簀픀籐簀估簰㸀渀뼰ﰰ䰰㰰簀䈀虽籎圀蔰䘰訰蜰䘰簰㸀圀弰䬰褰ਰ㰀簀樀᭔籾쌰꼰簰㸀唀谰昰䐰弰쬰쌰젰䰰ူ♇{$336600}<|右側|みぎがわ|>のリアガードでアタック{$}してね。䋣䭧㰗簀℀籫, م __COLOR_0 KANJI_0__  A,0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:41.654388
romfs/fe/tuto_013.rtz,0x2C93,㾷㰳簀픀籐簀估簰㸀渀뼰ﰰ䰰㰰簀䈀虽籎圀蔰䘰訰蜰䘰簰㸀圀弰䬰褰ਰ㰀簀樀᭔籾쌰꼰簰㸀唀谰昰䐰弰쬰쌰젰䰰ူ♇{$336600}<|右側|みぎがわ|>のリアガードでアタック{$}してね。䋣䭧㰗簀℀籫搀, م __COLOR_0 KANJI_0__  A,0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:41.950228
romfs/fe/tuto_013.rtz,0x2C95,㰳簀픀籐簀估簰㸀渀뼰ﰰ䰰㰰簀䈀虽籎圀蔰䘰訰蜰䘰簰㸀圀弰䬰褰ਰ㰀簀樀᭔籾쌰꼰簰㸀唀谰昰䐰弰쬰쌰젰䰰ူ♇{$336600}<|右側|みぎがわ|>のリアガードでアタック{$}してね。䋣䭧㰗簀℀籫搀丰, م __COLOR_0 KANJI_0__  A,0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:42.222161
romfs/fe/tuto_013.rtz,0x2C97,簀픀籐簀估簰㸀渀뼰ﰰ䰰㰰簀䈀虽籎圀蔰䘰訰蜰䘰簰㸀圀弰䬰褰ਰ㰀簀樀᭔籾쌰꼰簰㸀唀谰昰䐰弰쬰쌰젰䰰ူ♇{$336600}<|右側|みぎがわ|>のリアガードでアタック{$}してね。䋣䭧㰗簀℀籫搀丰簰, م __COLOR_0 KANJI_0__  A,0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:42.487499
romfs/fe/tuto_013.rtz,0x2C99,픀籐簀估簰㸀渀뼰ﰰ䰰㰰簀䈀虽籎圀蔰䘰訰蜰䘰簰㸀圀弰䬰褰ਰ㰀簀樀᭔籾쌰꼰簰㸀唀谰昰䐰弰쬰쌰젰䰰ူ♇{$336600}<|右側|みぎがわ|>のリアガードでアタック{$}してね。䋣䭧㰗簀℀籫搀丰簰㸀, م __COLOR_0 KANJI_0__  A,0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:42.743198
romfs/fe/tuto_013.rtz,0x2C9B,籐簀估簰㸀渀뼰ﰰ䰰㰰簀䈀虽籎圀蔰䘰訰蜰䘰簰㸀圀弰䬰褰ਰ㰀簀樀᭔籾쌰꼰簰㸀唀谰昰䐰弰쬰쌰젰䰰ူ♇{$336600}<|右側|みぎがわ|>のリアガードでアタック{$}してね。䋣䭧㰗簀℀籫搀丰簰㸀漀, م __COLOR_0 KANJI_0__  A,0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:43.006372
romfs/fe/tuto_013.rtz,0x2C9D,簀估簰㸀渀뼰ﰰ䰰㰰簀䈀虽籎圀蔰䘰訰蜰䘰簰㸀圀弰䬰褰ਰ㰀簀樀᭔籾쌰꼰簰㸀唀谰昰䐰弰쬰쌰젰䰰ူ♇{$336600}<|右側|みぎがわ|>のリアガードでアタック{$}してね。䋣䭧㰗簀℀籫搀丰簰㸀漀, م __COLOR_0 KANJI_0__  A,0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:43.337925
romfs/fe/tuto_013.rtz,0x2C9F,估簰㸀渀뼰ﰰ䰰㰰簀䈀虽籎圀蔰䘰訰蜰䘰簰㸀圀弰䬰褰ਰ㰀簀樀᭔籾쌰꼰簰㸀唀谰昰䐰弰쬰쌰젰䰰ူ♇{$336600}<|右側|みぎがわ|>のリアガードでアタック{$}してね。䋣䭧㰗簀℀籫搀丰簰㸀漀ꈰ, م __COLOR_0 KANJI_0__  A,0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:43.591886
romfs/fe/tuto_013.rtz,0x2CA1,簰㸀渀뼰ﰰ䰰㰰簀䈀虽籎圀蔰䘰訰蜰䘰簰㸀圀弰䬰褰ਰ㰀簀樀᭔籾쌰꼰簰㸀唀谰昰䐰弰쬰쌰젰䰰ူ♇{$336600}<|右側|みぎがわ|>のリアガードでアタック{$}してね。䋣䭧㰗簀℀籫搀丰簰㸀漀ꈰ갰, م __COLOR_0 KANJI_0__  A,0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:43.846743
romfs/fe/tuto_013.rtz,0x2CA3,㸀渀뼰ﰰ䰰㰰簀䈀虽籎圀蔰䘰訰蜰䘰簰㸀圀弰䬰褰ਰ㰀簀樀᭔籾쌰꼰簰㸀唀谰昰䐰弰쬰쌰젰䰰ူ♇{$336600}<|右側|みぎがわ|>のリアガードでアタック{$}してね。䋣䭧㰗簀℀籫搀丰簰㸀漀ꈰ갰ﰰ, م __COLOR_0 KANJI_0__  A,0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:44.110028
romfs/fe/tuto_013.rtz,0x2CA5,渀뼰ﰰ䰰㰰簀䈀虽籎圀蔰䘰訰蜰䘰簰㸀圀弰䬰褰ਰ㰀簀樀᭔籾쌰꼰簰㸀唀谰昰䐰弰쬰쌰젰䰰ူ♇{$336600}<|右側|みぎがわ|>のリアガードでアタック{$}してね。䋣䭧㰗簀℀籫搀丰簰㸀漀ꈰ갰ﰰ줰, م __COLOR_0 KANJI_0__  A,0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:44.371761
romfs/fe/tuto_013.rtz,0x2CA7,뼰ﰰ䰰㰰簀䈀虽籎圀蔰䘰訰蜰䘰簰㸀圀弰䬰褰ਰ㰀簀樀᭔籾쌰꼰簰㸀唀谰昰䐰弰쬰쌰젰䰰ူ♇{$336600}<|右側|みぎがわ|>のリアガードでアタック{$}してね。䋣䭧㰗簀℀籫搀丰簰㸀漀ꈰ갰ﰰ줰朰, م __COLOR_0 KANJI_0__  A,0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:44.633037
romfs/fe/tuto_013.rtz,0x2CA9,ﰰ䰰㰰簀䈀虽籎圀蔰䘰訰蜰䘰簰㸀圀弰䬰褰ਰ㰀簀樀᭔籾쌰꼰簰㸀唀谰昰䐰弰쬰쌰젰䰰ူ♇{$336600}<|右側|みぎがわ|>のリアガードでアタック{$}してね。䋣䭧㰗簀℀籫搀丰簰㸀漀ꈰ갰ﰰ줰朰ꈰ,مم __COLOR_0 KANJI_0__  A,0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:44.905595
romfs/fe/tuto_013.rtz,0x2CAB,䰰㰰簀䈀虽籎圀蔰䘰訰蜰䘰簰㸀圀弰䬰褰ਰ㰀簀樀᭔籾쌰꼰簰㸀唀谰昰䐰弰쬰쌰젰䰰ူ♇{$336600}<|右側|みぎがわ|>のリアガードでアタック{$}してね。䋣䭧㰗簀℀籫搀丰簰㸀漀ꈰ갰ﰰ줰朰ꈰ뼰, __COLOR_0リアKANJI_0__  A,0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:45.149450
romfs/fe/tuto_013.rtz,0x2CAD,䰰㰰簀䈀虽籎圀蔰䘰訰蜰䘰簰㸀圀弰䬰褰ਰ㰀簀樀᭔籾쌰꼰簰㸀唀谰昰䐰弰쬰쌰젰䰰ူ♇{$336600}<|右側|みぎがわ|>のリアガードでアタック{$}してね。䋣䭧㰗簀℀籫搀丰簰㸀漀ꈰ갰ﰰ줰朰ꈰ뼰쌰, __COLOR_0リアKANJI_0__  A,0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:45.400905
romfs/fe/tuto_013.rtz,0x2CAF,㰰簀䈀虽籎圀蔰䘰訰蜰䘰簰㸀圀弰䬰褰ਰ㰀簀樀᭔籾쌰꼰簰㸀唀谰昰䐰弰쬰쌰젰䰰ူ♇{$336600}<|右側|みぎがわ|>のリアガードでアタック{$}してね。䋣䭧㰗簀℀籫搀丰簰㸀漀ꈰ갰ﰰ줰朰ꈰ뼰쌰꼰, __COLOR_0リアKANJI_0__  A,0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:45.647650
romfs/fe/tuto_013.rtz,0x2CB1,簀䈀虽籎圀蔰䘰訰蜰䘰簰㸀圀弰䬰褰ਰ㰀簀樀᭔籾쌰꼰簰㸀唀谰昰䐰弰쬰쌰젰䰰ူ♇{$336600}<|右側|みぎがわ|>のリアガードでアタック{$}してね。䋣䭧㰗簀℀籫搀丰簰㸀漀ꈰ갰ﰰ줰朰ꈰ뼰쌰꼰夰, __COLOR_0リアKANJI_0__  A,0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:45.908415
romfs/fe/tuto_013.rtz,0x2CB3,䈀虽籎圀蔰䘰訰蜰䘰簰㸀圀弰䬰褰ਰ㰀簀樀᭔籾쌰꼰簰㸀唀谰昰䐰弰쬰쌰젰䰰ူ♇{$336600}<|右側|みぎがわ|>のリアガードでアタック{$}してね。䋣䭧㰗簀℀籫搀丰簰㸀漀ꈰ갰ﰰ줰朰ꈰ뼰쌰꼰夰謰, __COLOR_0リアKANJI_0__  A,0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:46.152007
romfs/fe/tuto_013.rtz,0x2CB5,虽籎圀蔰䘰訰蜰䘰簰㸀圀弰䬰褰ਰ㰀簀樀᭔籾쌰꼰簰㸀唀谰昰䐰弰쬰쌰젰䰰ူ♇{$336600}<|右側|みぎがわ|>のリアガードでアタック{$}してね。䋣䭧㰗簀℀籫搀丰簰㸀漀ꈰ갰ﰰ줰朰ꈰ뼰쌰꼰夰謰蠰, __COLOR_0リアKANJI_0__  A,0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:46.410228
romfs/fe/tuto_013.rtz,0x2CB7,籎圀蔰䘰訰蜰䘰簰㸀圀弰䬰褰ਰ㰀簀樀᭔籾쌰꼰簰㸀唀谰昰䐰弰쬰쌰젰䰰ူ♇{$336600}<|右側|みぎがわ|>のリアガードでアタック{$}してね。䋣䭧㰗簀℀籫搀丰簰㸀漀ꈰ갰ﰰ줰朰ꈰ뼰쌰꼰夰謰蠰Ȱ, __COLOR_0リアKANJI_0__  A,0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:46.685309
romfs/fe/tuto_013.rtz,0x2CB9,圀蔰䘰訰蜰䘰簰㸀圀弰䬰褰ਰ㰀簀樀᭔籾쌰꼰簰㸀唀谰昰䐰弰쬰쌰젰䰰ူ♇{$336600}<|右側|みぎがわ|>のリアガードでアタック{$}してね。䋣䭧㰗簀℀籫搀丰簰㸀漀ꈰ갰ﰰ줰朰ꈰ뼰쌰꼰夰謰蠰Ȱ估, __COLOR_0リアKANJI_0__  A,0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:46.955069
romfs/fe/tuto_012.rtz,0x2BF7,>のヴァンガードは、,> VanGuard,0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:47.124601
romfs/fe/tuto_012.rtz,0x2BF9,のヴァンガードは、,The VanGuard,0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:47.294574
romfs/fe/tuto_012.rtz,0x2BFB,"ヴァンガードは、
{","VanGuard
{",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:47.485490
romfs/fe/tuto_012.rtz,0x2D67,…쀍覞符␀㌀㌀㘀㘀　　紀준쌰휰븰ﰰ笰␀紀欀㰰簀Ā粐䨀估簰㸀褀樰䐰栰䐰儰樰䐰渰Ȱ뜰㐄續{$336600}お<|互|たが|>いのヴァンガードがグレード３<|以上|いじょう|>{$}の<|時|とき|>、,KANJI_1KANCOLOR_1__,0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:47.752306
romfs/fe/tuto_012.rtz,0x2D69,쀍覞符␀㌀㌀㘀㘀　　紀준쌰휰븰ﰰ笰␀紀欀㰰簀Ā粐䨀估簰㸀褀樰䐰栰䐰儰樰䐰渰Ȱ뜰㐄續{$336600}お<|互|たが|>いのヴァンガードがグレード３<|以上|いじょう|>{$}の<|時|とき|>、,م   م م 紀 __COLOR_0<|互|たが|> VINGUARD GRADE 3__KANJI_1 COLOR_1____,0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:48.121211
romfs/fe/tuto_012.rtz,0x2D6B,"覞符␀㌀㌀㘀㘀　　紀준쌰휰븰ﰰ笰␀紀欀㰰簀Ā粐䨀估簰㸀褀樰䐰栰䐰儰樰䐰渰Ȱ뜰㐄續{$336600}お<|互|たが|>いのヴァンガードがグレード３<|以上|いじょう|>{$}の<|時|とき|>、
<","م   م م 紀 __COLOR_0<|互|たが|> VINGUARD GRADE 3__KANJI_1 COLOR_1____
 <",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:48.534810
romfs/fe/tuto_012.rtz,0x2D6D,"符␀㌀㌀㘀㘀　　紀준쌰휰븰ﰰ笰␀紀欀㰰簀Ā粐䨀估簰㸀褀樰䐰栰䐰儰樰䐰渰Ȱ뜰㐄續{$336600}お<|互|たが|>いのヴァンガードがグレード３<|以上|いじょう|>{$}の<|時|とき|>、
<|","COPYRIGHT © KANJI_2__ ALL RIGHTS RESERVED.
HOME",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:48.958352
romfs/fe/tuto_012.rtz,0x3239,㌀㌀㘀㘀　　紀䀀㈀㐀저휰줰ꐰ혰笰␀紀鈀㰰簀Ā籣舀簰㸀挀昰䐰昰ਰ笀␀㌀㌀㘀㘀　　紀ጀ㳿簀籖䬀䐰簰㸀준ꐰ혰섰ꜰ쌰꼰䰰朰䴰謰笰␀紀渀蠰Ȱꜰ肈㧅ヴァンガードの<|上|うえ|>に<|重|かさ|>ねて、,Apartment Apartment  紀 (ZHANG)紀 ki鈀㰰簀Ā籣舀簰㸀挀昰䐰昰ਰ笀␀ apartment㘀㘀 ki  ki  VanGuard<|上|うえ|>__<|重|かさ|>Ne,0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:49.293462
romfs/fe/tuto_012.rtz,0x323B,㌀㘀㘀　　紀䀀㈀㐀저휰줰ꐰ혰笰␀紀鈀㰰簀Ā籣舀簰㸀挀昰䐰昰ਰ笀␀㌀㌀㘀㘀　　紀ጀ㳿簀籖䬀䐰簰㸀준ꐰ혰섰ꜰ쌰꼰䰰朰䴰謰笰␀紀渀蠰Ȱꜰ肈㧅ヴァンガードの<|上|うえ|>に<|重|かさ|>ねて、,Apartment  紀 (Shou)Apartment  紀 紀  VANGUARD<|上|うえ|> to<|重|かさ|>,0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:49.581835
romfs/fe/tuto_012.rtz,0x323D,"㘀㘀　　紀䀀㈀㐀저휰줰ꐰ혰笰␀紀鈀㰰簀Ā籣舀簰㸀挀昰䐰昰ਰ笀␀㌀㌀㘀㘀　　紀ጀ㳿簀籖䬀䐰簰㸀준ꐰ혰섰ꜰ쌰꼰䰰朰䴰謰笰␀紀渀蠰Ȱꜰ肈㧅ヴァンガードの<|上|うえ|>に<|重|かさ|>ねて、
{","  紀 (Yong)Apartment㘀㘀 紀 紀 vinGuard<|上|うえ|><|重|かさ|>Ne,
{",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:49.921488
romfs/fe/tuto_012.rtz,0x323F,"㘀　　紀䀀㈀㐀저휰줰ꐰ혰笰␀紀鈀㰰簀Ā籣舀簰㸀挀昰䐰昰ਰ笀␀㌀㌀㘀㘀　　紀ጀ㳿簀籖䬀䐰簰㸀준ꐰ혰섰ꜰ쌰꼰䰰朰䴰謰笰␀紀渀蠰Ȱꜰ肈㧅ヴァンガードの<|上|うえ|>に<|重|かさ|>ねて、
{$","  紀 (Yong)Apartment㘀㘀 紀 紀 vinGuard<|上|うえ|><|重|かさ|>Ne,
 {",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:50.255065
romfs/fe/tuto_012.rtz,0x3241,"紀䀀㈀㐀저휰줰ꐰ혰笰␀紀鈀㰰簀Ā籣舀簰㸀挀昰䐰昰ਰ笀␀㌀㌀㘀㘀　　紀ጀ㳿簀籖䬀䐰簰㸀준ꐰ혰섰ꜰ쌰꼰䰰朰䴰謰笰␀紀渀蠰Ȱꜰ肈㧅ヴァンガードの<|上|うえ|>に<|重|かさ|>ねて、
{$3","ki ()Apartment of Nagoya ki  ki  kiヴァン VanGuard<|上|うえ|> _<|重|かさ|>Ne,
{",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:50.610067
romfs/fe/tuto_012.rtz,0x3243,"紀䀀㈀㐀저휰줰ꐰ혰笰␀紀鈀㰰簀Ā籣舀簰㸀挀昰䐰昰ਰ笀␀㌀㌀㘀㘀　　紀ጀ㳿簀籖䬀䐰簰㸀준ꐰ혰섰ꜰ쌰꼰䰰朰䴰謰笰␀紀渀蠰Ȱꜰ肈㧅ヴァンガードの<|上|うえ|>に<|重|かさ|>ねて、
{$33","ki ()Apartment of Nagoya ki  ki  kiヴァン VanGuard<|上|うえ|> _<|重|かさ|>Ne,
{",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:50.778201
romfs/fe/tuto_012.rtz,0x3245,"紀䀀㈀㐀저휰줰ꐰ혰笰␀紀鈀㰰簀Ā籣舀簰㸀挀昰䐰昰ਰ笀␀㌀㌀㘀㘀　　紀ጀ㳿簀籖䬀䐰簰㸀준ꐰ혰섰ꜰ쌰꼰䰰朰䴰謰笰␀紀渀蠰Ȱꜰ肈㧅ヴァンガードの<|上|うえ|>に<|重|かさ|>ねて、
{$336","ki ()Apartment of Nagoya ki  ki  kiヴァン VanGuard<|上|うえ|> _<|重|かさ|>Ne,
{$336",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:50.938963
romfs/fe/tuto_012.rtz,0x3247,"䀀㈀㐀저휰줰ꐰ혰笰␀紀鈀㰰簀Ā籣舀簰㸀挀昰䐰昰ਰ笀␀㌀㌀㘀㘀　　紀ጀ㳿簀籖䬀䐰簰㸀준ꐰ혰섰ꜰ쌰꼰䰰朰䴰謰笰␀紀渀蠰Ȱꜰ肈㧅ヴァンガードの<|上|うえ|>に<|重|かさ|>ねて、
{$3366"," (Shou)ApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentApartmentA
{$3366",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:52.951955
romfs/fe/tuto_012.rtz,0x3249,"㈀㐀저휰줰ꐰ혰笰␀紀鈀㰰簀Ā籣舀簰㸀挀昰䐰昰ਰ笀␀㌀㌀㘀㘀　　紀ጀ㳿簀籖䬀䐰簰㸀준ꐰ혰섰ꜰ쌰꼰䰰朰䴰謰笰␀紀渀蠰Ȱꜰ肈㧅ヴァンガードの<|上|うえ|>に<|重|かさ|>ねて、
{$33660","KANJI_1__
{$33660",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:53.229225
romfs/fe/tuto_012.rtz,0x324B,"㐀저휰줰ꐰ혰笰␀紀鈀㰰簀Ā籣舀簰㸀挀昰䐰昰ਰ笀␀㌀㌀㘀㘀　　紀ጀ㳿簀籖䬀䐰簰㸀준ꐰ혰섰ꜰ쌰꼰䰰朰䴰謰笰␀紀渀蠰Ȱꜰ肈㧅ヴァンガードの<|上|うえ|>に<|重|かさ|>ねて、
{$336600"," KI  APARTMENT  KANJI ___KANJI ___KANJI ___
{$336600",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:53.573451
romfs/fe/tuto_012.rtz,0x324D,"저휰줰ꐰ혰笰␀紀鈀㰰簀Ā籣舀簰㸀挀昰䐰昰ਰ笀␀㌀㌀㘀㘀　　紀ጀ㳿簀籖䬀䐰簰㸀준ꐰ혰섰ꜰ쌰꼰䰰朰䴰謰笰␀紀渀蠰Ȱꜰ肈㧅ヴァンガードの<|上|うえ|>に<|重|かさ|>ねて、
{$336600}"," KI  APARTMENT  KANJI ___KANJI ___KANJI ___
COLOR",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:53.883378
romfs/fe/tuto_012.rtz,0x324F,"휰줰ꐰ혰笰␀紀鈀㰰簀Ā籣舀簰㸀挀昰䐰昰ਰ笀␀㌀㌀㘀㘀　　紀ጀ㳿簀籖䬀䐰簰㸀준ꐰ혰섰ꜰ쌰꼰䰰朰䴰謰笰␀紀渀蠰Ȱꜰ肈㧅ヴァンガードの<|上|うえ|>に<|重|かさ|>ねて、
{$336600}<"," KI  APARTMENT  KANJI ___KANJI ___KANJI ___
COLOR_0__<",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:54.180528
romfs/fe/tuto_012.rtz,0x3251,"휰줰ꐰ혰笰␀紀鈀㰰簀Ā籣舀簰㸀挀昰䐰昰ਰ笀␀㌀㌀㘀㘀　　紀ጀ㳿簀籖䬀䐰簰㸀준ꐰ혰섰ꜰ쌰꼰䰰朰䴰謰笰␀紀渀蠰Ȱꜰ肈㧅ヴァンガードの<|上|うえ|>に<|重|かさ|>ねて、
{$336600}<|"," KI  APARTMENT  KANJI ___KANJI ___KANJI ___
{$336600}",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:54.486047
romfs/fe/tuto_012.rtz,0x3253,"줰ꐰ혰笰␀紀鈀㰰簀Ā籣舀簰㸀挀昰䐰昰ਰ笀␀㌀㌀㘀㘀　　紀ጀ㳿簀籖䬀䐰簰㸀준ꐰ혰섰ꜰ쌰꼰䰰朰䴰謰笰␀紀渀蠰Ȱꜰ肈㧅ヴァンガードの<|上|うえ|>に<|重|かさ|>ねて、
{$336600}<|超"," KI  APARTMENT  KANJI ___KANJI ___KANJI ___
{$336600}<",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:54.797498
romfs/fe/tuto_012.rtz,0x3255,"줰ꐰ혰笰␀紀鈀㰰簀Ā籣舀簰㸀挀昰䐰昰ਰ笀␀㌀㌀㘀㘀　　紀ጀ㳿簀籖䬀䐰簰㸀준ꐰ혰섰ꜰ쌰꼰䰰朰䴰謰笰␀紀渀蠰Ȱꜰ肈㧅ヴァンガードの<|上|うえ|>に<|重|かさ|>ねて、
{$336600}<|超越"," KI  APARTMENT  KANJI ___KANJI ___KANJI ___
{$336600}<",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:55.095956
romfs/fe/tuto_012.rtz,0x3257,"ꐰ혰笰␀紀鈀㰰簀Ā籣舀簰㸀挀昰䐰昰ਰ笀␀㌀㌀㘀㘀　　紀ጀ㳿簀籖䬀䐰簰㸀준ꐰ혰섰ꜰ쌰꼰䰰朰䴰謰笰␀紀渀蠰Ȱꜰ肈㧅ヴァンガードの<|上|うえ|>に<|重|かさ|>ねて、
{$336600}<|超越|"," KI  APARTMENT  KANJI ___KANJI ___KANJI ___
{$336600}<",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:55.420742
romfs/fe/tuto_012.rtz,0x3259,"ꐰ혰笰␀紀鈀㰰簀Ā籣舀簰㸀挀昰䐰昰ਰ笀␀㌀㌀㘀㘀　　紀ጀ㳿簀籖䬀䐰簰㸀준ꐰ혰섰ꜰ쌰꼰䰰朰䴰謰笰␀紀渀蠰Ȱꜰ肈㧅ヴァンガードの<|上|うえ|>に<|重|かさ|>ねて、
{$336600}<|超越|ス"," KI  APARTMENT  KANJI ___KANJI ___KANJI ___
{$336600}<",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:55.802110
romfs/fe/tuto_012.rtz,0x325B,"혰笰␀紀鈀㰰簀Ā籣舀簰㸀挀昰䐰昰ਰ笀␀㌀㌀㘀㘀　　紀ጀ㳿簀籖䬀䐰簰㸀준ꐰ혰섰ꜰ쌰꼰䰰朰䴰謰笰␀紀渀蠰Ȱꜰ肈㧅ヴァンガードの<|上|うえ|>に<|重|かさ|>ねて、
{$336600}<|超越|スト"," KI  APARTMENT  KANJI ___KANJI ___KANJI ___
{$336600}<",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:56.108885
romfs/fe/tuto_012.rtz,0x325D,"笰␀紀鈀㰰簀Ā籣舀簰㸀挀昰䐰昰ਰ笀␀㌀㌀㘀㘀　　紀ጀ㳿簀籖䬀䐰簰㸀준ꐰ혰섰ꜰ쌰꼰䰰朰䴰謰笰␀紀渀蠰Ȱꜰ肈㧅ヴァンガードの<|上|うえ|>に<|重|かさ|>ねて、
{$336600}<|超越|ストラ"," KI  APARTMENT  KANJI ___KANJI ___KANJI ___
{$336600}<",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:56.430539
romfs/fe/tuto_012.rtz,0x325F,"␀紀鈀㰰簀Ā籣舀簰㸀挀昰䐰昰ਰ笀␀㌀㌀㘀㘀　　紀ጀ㳿簀籖䬀䐰簰㸀준ꐰ혰섰ꜰ쌰꼰䰰朰䴰謰笰␀紀渀蠰Ȱꜰ肈㧅ヴァンガードの<|上|うえ|>に<|重|かさ|>ねて、
{$336600}<|超越|ストライ"," KI  APARTMENT  KANJI ___KANJI ___KANJI ___
{$336600}<",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:56.759527
romfs/fe/tuto_012.rtz,0x3261,"紀鈀㰰簀Ā籣舀簰㸀挀昰䐰昰ਰ笀␀㌀㌀㘀㘀　　紀ጀ㳿簀籖䬀䐰簰㸀준ꐰ혰섰ꜰ쌰꼰䰰朰䴰謰笰␀紀渀蠰Ȱꜰ肈㧅ヴァンガードの<|上|うえ|>に<|重|かさ|>ねて、
{$336600}<|超越|ストライド","ki  apartmentアパート ki  ki  VanGuard<|上|うえ|> to<|重|かさ|>ne,
{$336600}<",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:57.147693
romfs/fe/tuto_012.rtz,0x3263,"鈀㰰簀Ā籣舀簰㸀挀昰䐰昰ਰ笀␀㌀㌀㘀㘀　　紀ጀ㳿簀籖䬀䐰簰㸀준ꐰ혰섰ꜰ쌰꼰䰰朰䴰謰笰␀紀渀蠰Ȱꜰ肈㧅ヴァンガードの<|上|うえ|>に<|重|かさ|>ねて、
{$336600}<|超越|ストライド|"," Apartment㘀㘀 KANJI_0__ _<|重|かさ|>
{$336600}<",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:58.399165
romfs/fe/tuto_012.rtz,0x3265,"㰰簀Ā籣舀簰㸀挀昰䐰昰ਰ笀␀㌀㌀㘀㘀　　紀ጀ㳿簀籖䬀䐰簰㸀준ꐰ혰섰ꜰ쌰꼰䰰朰䴰謰笰␀紀渀蠰Ȱꜰ肈㧅ヴァンガードの<|上|うえ|>に<|重|かさ|>ねて、
{$336600}<|超越|ストライド|>"," Apartment㘀㘀 KANJI_0__ _<|重|かさ|>
COLOR_0 _KANJI_2__",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:58.742919
